WeekOfMonth,DayOfWeek,Manufacture_company,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year
2,4,2,0,4,1,2,0,0,36,1,2,0,1,0,9,400,1,0,0,2,0,0,0,0,1,0,0,1994
2,1,2,0,5,10,2,1,0,40,0,2,0,0,0,12,400,3,0,0,1,0,0,0,0,3,0,0,1994
2,1,3,0,1,6,2,0,0,36,0,1,1,1,0,16,400,2,0,0,0,0,0,0,0,0,0,0,1994
3,3,0,0,5,6,3,1,0,39,0,1,1,0,0,7,400,1,0,0,0,0,0,0,0,1,0,0,1994
5,3,0,0,1,10,1,0,1,34,1,2,0,1,0,8,400,4,0,0,1,2,0,0,0,1,0,0,1994
4,3,4,0,1,10,5,1,0,31,1,0,0,1,0,12,400,3,0,0,1,2,0,0,0,0,0,0,1994
2,4,0,0,2,11,5,1,0,47,0,0,0,2,0,10,400,2,0,0,0,1,0,0,0,1,0,0,1994
3,6,3,0,4,11,4,1,0,29,0,1,1,1,0,16,400,3,0,0,0,2,0,0,0,3,0,0,1994
2,7,3,0,5,1,2,0,0,54,0,2,0,2,0,16,400,4,0,0,0,1,0,0,0,0,0,0,1994
4,2,1,0,1,1,4,1,0,30,0,2,0,0,0,10,400,1,0,0,1,2,0,0,0,0,0,0,1994
1,2,12,0,3,1,1,0,0,36,0,1,1,2,0,6,400,2,0,0,3,2,0,0,0,0,0,0,1994
2,2,3,0,1,1,3,1,0,37,0,1,1,2,0,12,400,4,0,0,3,1,0,0,0,3,0,0,1994
3,4,0,0,1,5,4,0,0,49,0,0,0,1,0,16,400,1,0,0,0,1,0,0,0,1,0,0,1994
5,1,7,0,5,4,1,0,0,50,0,1,1,2,0,7,400,2,0,0,0,1,0,0,0,0,0,0,1994
3,5,7,0,5,9,1,0,0,54,1,0,0,2,0,7,400,3,0,0,1,1,0,0,0,0,0,0,1994
3,3,2,0,1,11,4,0,0,55,1,0,0,1,0,9,400,3,0,0,0,1,0,0,0,3,0,0,1994
1,5,1,0,5,11,1,0,0,47,0,1,1,0,0,16,400,1,0,0,3,1,0,0,0,0,0,0,1994
5,4,3,0,5,10,2,0,1,27,1,0,0,1,0,8,400,4,0,0,2,2,0,0,0,0,0,0,1994
4,5,2,0,4,8,5,0,0,60,0,1,1,1,0,14,400,3,0,0,0,0,0,0,0,1,0,0,1994
4,2,4,0,5,7,2,0,0,53,0,5,2,5,0,15,400,1,0,0,3,0,0,0,0,0,0,0,1994
2,2,0,0,2,6,2,1,1,33,0,0,0,1,0,1,400,1,0,0,2,3,0,0,0,0,0,0,1994
3,2,3,1,2,4,3,0,0,28,0,0,0,1,0,12,400,2,0,0,0,0,0,0,0,0,0,0,1994
4,5,2,0,1,3,1,0,1,27,1,3,1,5,0,9,400,3,0,0,1,2,0,0,0,0,0,0,1994
2,4,2,0,5,1,4,0,0,46,0,2,0,0,0,8,400,4,0,0,3,0,1,0,0,0,0,0,1994
2,3,3,0,3,10,3,1,1,23,0,2,0,1,0,11,400,2,0,0,1,3,0,0,0,3,0,0,1994
4,4,1,0,5,12,1,1,1,32,0,1,1,1,0,7,400,4,0,0,1,2,0,0,0,1,0,0,1994
4,3,4,0,3,12,3,0,0,39,0,2,0,2,0,5,400,1,0,0,0,0,0,0,0,0,0,0,1994
2,3,0,0,1,11,3,0,0,31,0,2,0,1,0,11,400,1,0,0,1,0,0,0,0,3,0,0,1994
1,7,1,0,1,11,3,0,0,34,1,2,0,1,0,15,400,2,0,0,0,2,1,0,0,1,0,0,1994
4,6,2,0,5,11,3,0,0,43,0,0,0,2,0,14,500,4,0,0,0,1,0,0,0,1,2,0,1994
5,4,0,0,1,10,1,0,1,40,0,0,0,1,0,14,400,1,0,0,0,1,0,0,0,2,0,0,1994
4,4,3,0,4,9,4,1,1,57,0,1,1,2,0,3,400,2,0,0,0,0,0,0,0,0,0,0,1994
1,5,2,0,5,9,1,0,0,27,0,0,0,1,0,15,400,4,0,0,2,2,0,0,0,0,0,0,1994
3,2,2,0,3,8,3,0,1,39,0,2,0,1,0,14,400,2,0,0,2,0,0,0,0,0,0,0,1994
2,3,2,0,5,8,2,0,0,54,1,2,0,0,0,1,400,4,0,0,1,0,0,0,0,0,0,0,1994
1,5,0,0,5,8,1,0,0,44,0,1,1,2,0,15,400,2,0,0,0,0,0,0,0,0,3,1,1994
1,7,0,1,4,6,5,0,1,60,0,2,0,1,0,7,400,2,0,0,1,1,0,0,0,1,0,0,1994
2,2,0,0,4,5,2,1,0,38,0,2,0,1,0,10,400,4,0,0,1,0,0,0,0,0,0,2,1994
3,5,4,0,3,5,1,0,0,48,0,6,2,5,0,14,400,3,0,0,2,1,0,0,0,1,0,0,1994
3,5,2,0,1,9,3,0,0,54,0,1,1,2,0,15,400,2,0,0,3,1,0,0,0,1,0,0,1994
3,3,3,0,4,9,3,0,0,43,1,0,0,1,0,3,700,3,0,0,1,0,0,0,0,1,0,0,1994
1,3,6,0,3,10,1,0,0,53,0,1,1,3,0,15,400,3,0,0,3,1,0,0,0,3,0,0,1994
1,4,4,0,1,6,1,1,1,28,0,1,1,1,0,13,400,4,0,0,3,3,0,0,0,1,0,0,1994
2,3,3,0,5,8,3,1,1,29,0,1,1,1,0,10,400,4,0,0,0,3,0,0,0,3,0,0,1994
1,2,3,0,2,6,1,1,1,38,0,1,1,1,0,16,400,3,0,0,0,2,0,0,0,2,0,0,1994
2,4,0,0,2,6,2,0,1,31,0,0,0,1,0,4,400,4,0,0,2,2,1,0,0,2,0,0,1994
2,1,3,0,2,10,2,0,0,35,0,0,0,5,0,15,400,4,0,0,0,0,0,0,0,3,0,0,1994
3,2,2,0,5,10,3,0,1,17,1,3,1,5,0,14,400,4,0,0,1,5,0,0,0,0,0,0,1994
2,5,3,0,1,10,3,1,0,37,1,2,0,1,0,3,400,4,0,0,2,0,0,0,0,3,0,0,1994
2,3,4,1,1,12,2,0,0,44,0,4,2,5,0,1,400,1,0,0,3,0,0,0,0,2,0,0,1994
1,2,4,0,4,3,1,1,0,55,1,0,0,1,0,15,400,2,0,0,0,3,0,0,0,0,0,0,1994
2,3,3,0,5,2,1,0,0,26,0,2,0,5,0,1,400,3,0,0,2,0,0,0,0,1,0,0,1994
3,7,3,0,1,10,3,0,0,34,0,1,1,2,0,6,400,1,0,0,0,0,1,0,0,1,0,0,1994
3,3,2,0,4,3,3,0,1,58,0,3,1,5,0,7,400,4,0,0,1,0,0,0,0,3,0,0,1994
4,4,0,0,5,2,2,0,0,50,1,2,0,0,0,13,400,4,0,0,1,1,0,0,0,0,0,0,1994
2,4,1,0,1,3,3,0,0,32,1,0,0,1,0,14,400,2,0,0,1,2,0,0,0,2,0,0,1994
1,3,3,0,3,3,1,0,0,50,1,1,1,1,0,3,400,4,0,0,0,1,0,0,0,3,1,1,1994
1,2,0,1,3,3,2,0,0,34,0,2,0,2,1,6,400,4,0,0,1,0,0,0,0,0,0,0,1994
3,5,4,0,3,1,4,0,0,60,0,4,2,5,0,14,400,3,0,0,0,1,0,0,0,2,0,0,1994
4,7,4,0,3,2,1,0,1,28,0,2,0,1,0,1,400,3,0,0,1,2,0,0,0,3,0,0,1994
2,5,1,0,2,6,4,0,0,32,0,0,0,1,0,3,400,1,0,0,0,0,0,0,0,2,0,0,1994
4,6,0,0,5,12,1,0,0,43,0,0,0,1,0,9,400,1,0,0,2,2,0,0,0,0,0,0,1994
2,5,1,0,6,2,2,1,1,35,1,1,1,2,0,7,400,3,0,0,1,2,0,0,0,1,0,0,1994
4,5,2,0,2,12,4,0,0,29,0,0,0,2,0,11,400,4,0,0,0,2,0,0,0,2,0,0,1994
1,2,0,0,1,3,2,0,1,42,1,0,0,0,0,6,400,1,0,0,2,0,0,0,0,0,0,0,1994
1,2,1,0,2,5,2,0,0,58,0,0,0,5,0,16,400,2,0,0,2,1,0,0,0,1,0,0,1994
1,3,3,0,3,6,2,0,0,52,0,2,0,5,0,6,400,4,0,0,0,1,0,0,0,1,0,0,1994
5,4,2,0,2,7,1,0,1,35,1,2,0,1,0,3,400,2,0,0,1,0,0,0,0,1,0,0,1994
4,1,4,1,1,11,4,0,0,42,0,2,0,2,0,2,400,2,0,0,2,0,0,0,0,1,0,0,1994
3,3,9,0,4,12,5,0,0,34,0,0,0,2,0,16,400,4,0,0,1,2,0,0,0,0,0,0,1994
5,2,2,0,2,1,5,0,0,44,0,1,1,1,0,9,700,1,0,0,3,0,0,0,0,1,0,0,1994
5,1,4,1,1,1,5,0,0,38,0,4,2,5,0,9,400,1,0,0,1,0,0,0,0,3,0,0,1994
4,3,0,0,5,2,1,0,0,37,0,1,1,2,0,7,400,4,0,0,0,2,0,0,0,2,0,0,1994
4,7,4,0,1,5,1,0,0,29,0,0,0,2,0,14,400,2,0,0,1,2,0,0,0,0,0,0,1994
1,3,1,0,1,3,2,1,0,45,0,2,0,0,1,4,400,1,0,0,2,0,0,0,0,0,0,0,1994
4,2,1,0,3,5,4,1,1,44,0,2,0,0,0,2,400,3,0,0,1,0,0,0,0,0,1,1,1994
5,2,0,1,1,10,2,0,0,65,0,1,1,2,0,16,400,1,0,0,2,1,0,0,0,0,0,2,1994
1,3,5,0,2,3,2,0,0,38,0,2,0,2,1,9,400,2,0,0,0,0,0,0,0,0,0,0,1994
2,6,5,0,1,9,2,0,0,42,0,0,0,1,0,15,500,2,0,0,2,0,0,0,0,1,2,0,1994
1,3,4,1,5,3,1,0,1,30,0,2,0,5,1,9,400,2,0,0,2,3,0,0,0,0,0,0,1994
2,1,0,0,1,10,2,0,1,33,0,1,1,1,0,14,400,1,0,0,3,2,0,0,0,1,0,0,1994
1,3,6,0,5,3,1,0,1,32,0,0,0,3,1,8,400,2,0,0,0,5,0,0,0,3,0,0,1994
2,4,4,0,2,10,3,1,0,49,0,1,1,1,0,9,400,1,0,0,0,1,0,0,0,0,0,0,1994
1,3,1,1,3,3,1,0,1,34,0,0,0,1,1,8,400,4,0,0,2,3,0,0,0,0,0,0,1994
3,3,11,0,5,1,4,0,0,31,0,0,0,2,0,3,400,2,0,0,2,2,0,0,0,0,0,0,1994
3,7,3,0,3,1,4,0,0,40,0,0,0,1,0,12,400,1,0,0,0,1,0,0,0,3,0,0,1994
4,5,1,0,4,2,1,0,1,33,0,0,0,2,0,3,400,2,0,0,0,0,0,0,0,1,0,0,1994
4,5,4,0,1,1,5,0,1,35,0,0,0,4,0,2,400,2,0,0,2,3,0,0,0,0,0,0,1994
4,4,3,0,1,6,2,1,0,39,0,1,1,1,0,4,400,4,0,0,2,1,0,0,0,2,0,0,1994
5,7,0,0,4,6,1,0,0,36,0,1,1,2,0,5,400,1,0,0,0,2,0,0,1,2,0,0,1994
2,7,6,0,2,6,2,0,0,30,0,1,1,4,0,2,400,3,0,0,3,0,0,0,0,1,0,0,1994
2,2,1,0,2,6,2,1,1,30,0,0,0,1,0,10,400,3,0,0,1,2,0,0,0,0,0,0,1994
4,1,1,0,2,7,4,0,0,54,0,0,0,1,0,14,400,3,0,0,0,1,0,0,0,1,0,0,1994
2,7,2,0,3,10,2,0,0,31,0,0,0,1,0,9,400,2,0,0,0,2,0,0,0,3,0,0,1994
1,7,0,0,2,10,2,0,0,51,0,0,0,2,0,16,400,2,0,0,2,1,0,0,0,1,0,0,1994
1,2,4,0,2,10,1,0,0,45,1,1,1,2,0,7,400,4,0,0,0,0,0,0,0,1,1,1,1994
1,5,0,0,3,10,2,0,0,36,0,2,0,1,0,3,400,4,0,0,1,0,0,0,0,1,0,0,1994
2,4,7,0,5,10,2,0,1,59,0,1,1,5,0,6,400,1,0,0,0,1,0,0,0,1,0,0,1994
2,4,2,1,1,12,2,0,0,37,0,0,0,0,0,9,400,3,0,0,2,0,0,0,0,2,0,0,1994
2,6,3,0,3,11,4,1,0,39,0,1,1,1,0,3,700,2,0,0,2,1,0,0,0,0,0,0,1994
4,6,5,0,1,10,4,0,0,55,0,0,0,2,0,7,400,4,0,0,1,1,0,0,0,1,0,0,1994
4,1,12,1,4,10,4,0,0,43,0,5,2,5,0,5,400,2,0,0,0,0,0,0,0,3,0,0,1994
4,6,8,0,1,10,4,0,1,27,0,1,1,1,0,8,400,1,0,0,0,2,0,0,0,2,0,0,1994
3,4,3,0,5,10,3,0,0,29,0,0,0,5,0,13,400,1,0,0,2,0,1,0,0,2,0,0,1994
1,3,5,0,5,10,4,0,0,33,0,2,0,5,0,8,400,3,0,0,0,2,0,0,0,0,0,0,1994
1,7,3,0,4,10,4,0,0,39,0,0,0,1,0,9,400,2,0,0,3,0,0,0,0,1,0,0,1994
3,4,0,0,4,9,3,0,0,54,0,0,0,1,0,7,400,2,0,0,0,1,0,0,0,2,0,0,1994
5,3,1,0,5,10,4,1,0,27,1,1,1,1,0,12,400,4,0,0,3,0,0,0,0,3,0,0,1994
5,5,1,0,5,7,5,0,0,30,0,1,1,1,0,15,400,2,0,0,0,2,0,0,0,0,0,0,1994
4,5,1,0,2,10,3,1,1,27,0,0,0,1,0,15,400,3,0,0,1,4,1,0,0,2,0,0,1994
2,3,5,0,2,6,2,0,0,31,1,0,0,2,0,7,400,2,0,0,0,0,0,0,0,0,0,0,1994
2,3,4,0,1,6,4,0,0,46,0,0,0,2,0,5,400,1,0,0,2,1,0,0,1,2,0,0,1994
5,2,6,0,4,6,1,0,0,53,0,1,1,4,0,9,400,3,0,0,0,1,0,0,1,3,0,0,1994
1,4,4,1,5,6,1,1,1,31,1,0,0,1,0,4,400,3,0,0,0,3,0,0,0,2,0,0,1994
5,7,2,0,1,5,5,0,0,48,0,0,0,2,0,8,400,4,0,0,2,1,0,0,0,2,0,0,1994
3,1,1,0,4,5,3,1,1,80,0,2,0,0,0,15,400,2,0,0,2,0,0,0,0,1,0,0,1994
1,5,1,0,5,5,2,1,1,33,0,0,0,1,0,9,400,2,0,0,0,2,0,0,0,0,1,2,1994
1,1,2,0,3,6,4,0,0,48,0,1,1,2,0,4,400,3,0,0,0,0,0,0,0,0,0,0,1994
3,7,1,0,1,5,2,0,0,36,0,0,0,2,0,5,400,4,0,0,2,0,0,0,0,1,0,0,1994
1,4,1,0,2,4,4,0,0,30,0,2,0,5,0,13,400,2,0,0,1,0,0,0,0,0,0,0,1994
2,1,1,0,1,3,2,1,0,32,0,1,1,1,0,9,400,2,0,0,0,2,0,0,0,1,0,0,1994
2,2,7,0,3,2,2,0,1,51,1,1,1,3,0,1,400,3,0,0,2,0,0,0,0,1,0,0,1994
1,1,0,0,3,2,3,0,0,51,1,0,0,2,0,15,400,2,0,0,0,1,0,0,0,1,0,0,1994
1,1,1,0,3,2,2,1,0,31,0,1,1,1,0,11,400,4,0,0,3,2,0,0,0,1,3,0,1994
1,1,0,0,2,2,2,1,0,33,0,0,0,1,0,11,400,3,0,0,2,0,0,0,0,3,0,0,1994
1,1,2,0,3,2,3,1,0,41,0,3,1,5,0,16,400,4,0,0,1,0,0,0,0,0,0,0,1994
1,5,2,0,3,3,2,0,0,54,1,3,1,5,0,7,400,3,0,0,1,1,0,0,0,0,0,0,1994
1,3,5,0,4,2,3,0,0,45,0,1,1,5,0,14,400,2,0,0,2,1,0,0,0,3,0,0,1994
1,3,1,0,2,2,2,0,0,49,0,1,1,1,0,4,500,2,0,0,3,1,0,0,0,1,2,0,1994
5,2,3,0,4,2,3,0,0,55,0,1,1,2,0,13,400,1,0,0,2,0,0,0,0,0,0,0,1994
1,6,1,0,2,3,2,0,0,36,0,2,0,5,1,4,400,4,0,0,2,0,0,0,0,1,0,0,1994
5,2,2,0,3,2,1,0,1,33,0,1,1,1,0,15,400,2,0,0,1,3,0,0,0,0,0,0,1994
4,5,3,0,2,2,2,1,1,27,1,0,0,1,0,3,400,1,0,0,0,0,0,0,0,1,0,0,1994
5,6,1,0,1,2,1,0,0,29,0,1,1,2,0,6,400,1,0,0,3,0,0,0,0,0,0,0,1994
4,4,3,0,5,1,4,1,1,29,0,0,0,2,0,8,400,4,0,0,0,2,0,0,0,0,0,0,1994
4,2,1,0,3,2,2,1,0,45,0,1,1,2,0,16,400,3,0,0,0,0,0,0,0,3,0,0,1994
4,3,2,0,4,1,4,0,0,34,1,0,0,1,0,9,400,2,0,0,2,0,0,0,0,2,1,1,1994
4,6,0,0,2,1,5,0,1,31,0,1,1,1,0,13,400,3,0,0,2,2,0,0,0,1,0,0,1994
1,6,2,0,3,3,2,1,0,40,1,2,0,1,0,3,400,2,0,0,1,2,0,0,0,3,0,0,1994
4,1,3,0,4,1,4,0,1,18,0,3,1,5,0,6,400,1,0,0,1,3,0,0,0,0,0,0,1994
4,6,2,0,4,1,4,0,0,55,0,3,1,5,0,15,400,1,0,0,1,0,0,0,0,0,0,0,1994
4,1,1,0,3,1,4,0,1,37,0,1,1,2,0,16,400,2,0,0,3,0,0,0,0,0,0,0,1994
3,5,0,0,3,1,4,0,0,48,0,1,1,2,0,4,400,1,0,0,0,1,0,0,0,1,0,0,1994
3,6,6,0,1,1,3,0,0,38,0,0,0,5,0,14,400,3,0,0,1,0,0,0,0,0,0,0,1994
3,6,1,0,2,1,3,0,0,78,0,2,0,0,0,4,400,1,0,0,1,1,0,0,0,1,0,0,1994
3,1,0,0,2,1,3,0,0,42,1,0,0,1,0,11,400,1,0,0,1,0,0,0,0,0,0,0,1994
1,6,4,0,2,3,4,0,0,48,1,2,0,5,0,13,400,1,0,0,0,1,0,0,0,3,0,0,1994
1,3,0,1,4,1,1,0,0,61,0,0,0,2,0,4,400,2,0,0,2,1,0,0,0,1,0,0,1994
1,2,6,0,3,1,2,0,0,42,0,0,0,5,0,6,400,2,0,0,1,1,0,0,0,0,0,0,1994
1,4,7,0,1,1,2,0,0,60,0,0,0,3,0,10,400,3,0,0,3,1,0,0,0,1,0,0,1994
5,4,1,0,1,1,3,0,1,25,0,2,0,1,0,11,400,1,0,0,0,3,0,0,0,2,0,0,1994
5,3,2,0,4,1,2,0,0,55,0,1,1,5,0,15,400,1,0,0,2,0,0,0,0,3,0,0,1994
2,2,4,0,2,12,2,1,2,36,0,0,0,1,0,7,400,2,0,0,2,2,0,0,0,0,0,0,1994
1,3,0,0,1,11,2,0,1,51,0,0,0,1,0,8,400,4,0,0,1,1,0,0,0,1,0,0,1994
4,4,1,0,3,1,4,0,0,44,0,1,1,1,0,4,400,1,0,0,3,0,1,0,0,1,0,0,1994
4,7,0,0,2,9,4,0,0,32,0,2,0,1,0,8,400,1,0,0,2,2,0,0,0,0,0,0,1994
3,7,1,0,3,9,5,0,0,39,0,1,1,1,0,5,400,4,0,0,0,0,0,0,0,2,0,2,1994
2,1,0,0,1,9,2,0,1,31,0,0,0,1,0,14,400,4,0,0,1,0,0,0,0,0,1,1,1994
3,6,0,0,2,8,4,0,0,44,0,0,0,1,0,7,400,3,0,0,3,0,0,0,0,1,0,0,1994
3,6,10,1,1,8,5,0,1,34,0,1,1,1,0,7,400,4,0,0,1,2,0,0,0,0,0,0,1994
1,6,7,0,3,8,2,1,1,40,0,2,0,5,0,8,400,2,0,0,0,2,0,0,0,0,0,0,1994
1,2,0,1,2,8,1,1,1,29,0,2,0,2,0,15,400,3,0,0,0,0,0,0,0,0,0,0,1994
4,5,0,0,5,7,4,0,1,30,0,1,1,1,0,14,400,1,0,0,0,0,0,0,0,0,0,0,1994
1,6,0,0,3,7,2,0,1,36,0,2,0,2,0,5,400,2,0,0,3,0,0,0,0,3,0,0,1994
1,5,2,1,2,7,1,0,0,36,1,2,0,1,0,14,400,1,0,0,2,1,0,0,0,0,0,0,1994
4,1,5,0,2,7,2,0,0,26,0,1,1,1,0,14,400,3,0,0,1,0,0,0,1,3,0,0,1994
1,5,1,0,2,6,2,0,0,40,0,2,0,1,0,14,400,3,0,0,1,0,0,0,0,1,0,0,1994
4,2,8,0,3,5,4,0,1,32,0,0,0,2,0,15,400,3,0,0,1,0,0,0,0,1,0,0,1994
2,5,4,0,1,5,3,0,0,35,1,0,0,2,0,16,400,4,0,0,1,0,0,0,0,3,0,0,1994
1,7,3,0,1,3,2,0,1,29,0,0,0,2,1,3,400,4,0,0,3,2,0,0,0,3,0,0,1994
1,1,7,1,2,5,1,0,1,32,1,0,0,1,0,12,400,4,0,0,0,2,0,0,0,1,0,0,1994
3,1,3,0,4,4,4,0,1,35,0,0,0,1,0,10,400,2,0,0,0,2,0,0,0,1,0,0,1994
1,7,3,1,1,3,2,0,0,30,0,0,0,5,1,4,400,4,0,0,0,2,0,0,0,0,0,0,1994
3,3,1,0,3,1,3,0,1,30,0,0,0,1,0,13,400,4,0,0,2,2,0,0,0,0,0,0,1994
3,2,1,0,3,1,3,0,0,47,0,1,1,1,0,16,400,4,0,0,3,1,0,0,0,3,0,0,1994
3,3,3,0,5,1,5,0,0,50,0,1,1,3,0,10,400,3,0,0,0,1,0,0,0,1,0,0,1994
3,1,4,0,3,1,3,0,0,35,0,1,1,1,0,6,400,3,0,0,3,0,0,0,0,2,0,0,1994
3,1,0,0,4,1,3,0,0,63,0,2,0,0,0,13,500,4,0,0,0,0,0,0,0,2,2,1,1994
3,7,4,0,2,1,3,0,1,34,0,0,0,1,0,2,400,3,0,0,1,3,0,0,0,1,0,0,1994
3,1,0,1,3,1,3,0,0,40,1,0,0,1,0,5,400,2,0,0,0,0,0,0,0,1,0,0,1994
4,6,2,0,4,2,1,0,1,17,0,3,1,5,0,10,400,3,0,0,0,6,0,0,0,0,0,0,1994
1,7,1,0,2,3,2,0,0,51,0,0,0,2,1,14,400,4,0,0,0,1,0,0,0,2,0,0,1994
4,7,0,0,3,1,1,0,0,47,0,2,0,1,0,14,400,4,0,0,0,1,0,0,0,2,0,0,1994
2,5,0,1,3,1,2,0,1,27,0,2,0,0,0,9,400,4,0,0,1,2,0,0,0,0,0,0,1994
2,5,0,0,2,1,4,0,0,55,0,1,1,1,0,11,400,2,0,0,0,2,0,0,0,0,0,0,1994
3,5,6,0,4,3,1,0,0,67,0,4,2,5,0,11,400,3,0,0,1,1,0,0,0,3,0,0,1994
2,2,0,1,3,2,2,0,1,29,1,0,0,1,0,3,400,2,0,0,0,0,0,0,0,2,0,0,1994
2,2,7,0,3,2,2,1,0,35,0,0,0,2,0,16,400,4,0,0,2,3,0,0,0,0,0,0,1994
1,6,5,0,3,4,1,0,0,36,0,1,1,1,0,8,400,4,0,0,2,2,0,0,0,0,0,0,1994
3,1,0,0,5,2,3,1,3,55,0,0,0,1,0,11,700,3,0,0,0,0,0,0,0,0,0,0,1994
5,6,3,0,2,2,1,0,0,36,1,2,0,0,0,2,400,3,0,0,0,1,0,0,0,1,0,0,1994
2,5,0,0,2,4,4,0,1,26,1,2,0,2,0,10,400,2,0,0,2,2,0,0,0,3,0,0,1994
5,7,4,1,2,5,5,1,1,37,0,0,0,1,0,7,400,1,0,0,3,0,0,0,0,0,0,0,1994
2,7,0,0,2,5,2,0,1,27,0,2,0,1,0,8,400,1,0,0,0,0,0,0,0,0,0,0,1994
5,1,0,0,1,10,5,0,0,48,0,0,0,1,0,5,400,2,0,0,1,1,0,0,0,0,0,2,1994
4,1,0,0,2,3,4,0,0,66,1,2,0,2,0,6,400,4,0,0,1,1,0,0,0,0,0,0,1994
4,3,0,0,4,5,4,0,0,60,0,0,0,1,0,1,400,3,0,0,1,2,0,0,0,1,1,1,1994
3,1,3,0,1,5,3,1,1,32,0,1,1,2,0,16,400,3,0,0,2,2,0,0,0,0,0,0,1994
2,3,2,0,2,5,3,1,1,26,0,2,0,0,0,6,400,2,0,0,1,2,0,0,0,2,0,0,1994
3,6,0,0,2,7,1,0,1,28,0,1,1,1,0,1,400,3,0,0,0,2,0,0,0,2,0,0,1994
3,2,1,0,3,6,3,0,0,27,0,1,1,5,0,7,400,4,0,0,3,2,0,0,0,0,0,0,1994
1,7,2,0,3,3,3,0,1,19,0,3,1,5,1,8,400,1,0,0,1,5,0,0,0,0,0,0,1994
3,2,0,0,2,8,3,0,0,43,0,0,0,5,0,9,400,4,0,0,0,0,0,0,0,2,0,0,1994
4,4,4,0,1,9,4,0,0,32,0,1,1,2,0,7,400,1,0,0,3,2,0,0,0,0,0,0,1994
1,2,4,0,3,9,3,0,0,33,1,2,0,5,0,1,400,1,0,0,3,0,0,0,0,1,0,0,1994
2,1,1,0,2,3,3,0,0,35,1,0,0,2,0,9,400,1,0,0,0,2,0,1,0,2,0,0,1994
2,4,5,0,4,1,3,1,0,44,0,0,0,2,0,9,400,3,0,0,0,0,0,0,0,1,0,0,1994
2,5,0,0,1,1,3,0,0,60,0,0,0,5,0,1,400,4,0,0,1,1,0,0,0,1,0,0,1994
2,3,7,0,5,1,3,0,0,41,1,0,0,2,0,16,400,1,0,0,2,1,0,0,0,1,0,0,1994
3,6,3,1,2,4,2,0,0,33,0,2,0,1,0,16,400,1,0,0,2,2,0,0,0,0,0,0,1994
2,6,0,0,2,4,2,1,1,34,0,0,0,1,0,16,400,3,0,0,1,2,0,0,0,3,3,0,1994
2,7,0,0,1,4,2,1,3,42,0,0,0,1,0,10,400,4,0,0,0,2,0,0,0,0,0,0,1994
5,6,3,0,2,5,1,0,0,26,1,0,0,1,0,4,400,3,0,0,3,0,0,0,0,2,0,0,1994
3,3,4,1,2,9,1,0,0,41,0,0,0,1,0,5,400,4,0,0,2,0,0,0,0,0,0,0,1994
2,6,3,0,1,5,5,0,0,31,0,0,0,1,0,15,400,1,0,0,0,0,0,0,0,2,0,0,1994
5,4,2,0,4,7,1,0,1,24,0,3,1,5,0,6,400,1,0,0,1,2,0,0,0,0,0,0,1994
2,2,4,0,2,9,4,1,0,29,0,1,1,1,0,8,400,1,0,0,2,2,0,0,0,3,0,0,1994
2,4,1,0,2,10,4,0,1,31,0,0,0,2,0,13,400,2,0,0,1,0,0,0,0,0,1,1,1994
5,6,4,0,1,10,5,0,0,79,1,0,0,1,0,4,400,4,0,0,2,1,0,0,0,0,0,0,1994
4,2,4,0,3,10,4,0,1,49,1,0,0,2,0,6,700,2,0,0,1,1,1,0,0,1,0,0,1994
1,7,3,0,2,12,1,1,1,19,0,1,1,1,0,5,400,4,0,0,2,6,0,0,0,0,0,0,1994
2,5,3,0,4,11,3,0,0,28,0,1,1,1,0,6,400,2,0,0,3,0,0,0,0,1,0,0,1994
4,2,1,0,4,10,4,0,1,30,0,0,0,1,0,5,400,1,0,0,2,2,0,0,0,0,0,0,1994
2,4,0,0,5,9,2,0,0,45,0,1,1,2,0,1,400,3,0,0,1,1,0,0,0,2,0,0,1994
2,2,0,0,1,7,3,1,1,41,1,2,0,1,0,16,400,3,0,0,1,0,0,0,0,1,0,0,1994
1,3,1,1,1,7,5,0,1,48,0,0,0,2,0,12,400,3,0,0,2,1,0,0,0,2,0,0,1994
4,1,4,0,1,6,4,0,0,46,0,1,1,2,0,1,500,2,0,0,0,0,0,0,0,0,2,0,1994
3,1,2,0,1,6,3,0,1,31,0,0,0,1,0,12,400,4,0,0,0,2,0,0,0,0,0,0,1994
3,2,1,0,4,6,4,0,0,56,1,0,0,1,0,6,400,2,0,0,2,1,0,0,0,0,0,0,1994
3,5,3,0,2,6,3,0,0,37,1,2,0,1,0,9,400,3,0,0,1,2,0,0,0,0,0,0,1994
3,5,0,1,2,6,3,0,0,62,0,0,0,2,0,12,400,3,0,0,0,0,0,0,0,1,0,0,1994
3,5,0,0,1,6,3,0,0,40,0,1,1,2,0,4,400,3,0,0,0,1,0,0,0,1,0,0,1994
2,1,1,0,1,5,2,1,0,45,0,2,0,1,0,6,400,4,0,0,2,2,0,0,0,1,0,0,1994
